<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.11.21,12:18:00,1819000,1820000,1819000,1820000,5
2020.11.21,12:19:00,1823000,1823000,1823000,1823000,7
2020.11.21,12:20:00,1823000,1823000,1823000,1823000,4
2020.11.21,12:21:00,1824000,1824000,1824000,1824000,4
2020.11.21,12:22:00,1824000,1824000,1824000,1824000,1
2020.11.21,12:23:00,1825000,1825000,1825000,1825000,1
2020.11.21,12:24:00,1826000,1828000,1826000,1828000,6
2020.11.21,12:25:00,1826000,1826000,1826000,1826000,1
2020.11.21,12:28:00,1826000,1828000,1826000,1826000,4
2020.11.21,12:29:00,1829000,1829000,1828000,1829000,4
2020.11.21,12:30:00,1830000,1837000,1830000,1831000,10
2020.11.21,12:31:00,1833000,1835000,1831000,1831000,4
2020.11.21,12:32:00,1831000,1831000,1831000,1831000,1
2020.11.21,12:35:00,1830000,1831000,1830000,1831000,3
2020.11.21,12:36:00,1831000,1831000,1831000,1831000,1
2020.11.21,12:37:00,1832000,1832000,1832000,1832000,2
2020.11.21,12:39:00,1833000,1833000,1833000,1833000,6
2020.11.21,12:40:00,1833000,1833000,1833000,1833000,1
2020.11.21,12:42:00,1834000,1834000,1834000,1834000,3
2020.11.21,12:45:00,1833000,1837000,1833000,1836000,21
2020.11.21,12:46:00,1837000,1837000,1837000,1837000,1
2020.11.21,12:47:00,1836000,1836000,1836000,1836000,3
2020.11.21,12:48:00,1836000,1836000,1836000,1836000,4
2020.11.21,12:49:00,1836000,1836000,1836000,1836000,2
2020.11.21,12:50:00,1836000,1836000,1836000,1836000,1
2020.11.21,12:51:00,1834000,1834000,1830000,1830000,4
2020.11.21,12:52:00,1830000,1830000,1830000,1830000,1
2020.11.21,12:54:00,1835000,1835000,1835000,1835000,1
2020.11.21,12:55:00,1832000,1832000,1832000,1832000,1
2020.11.21,12:57:00,1836000,1836000,1836000,1836000,2
2020.11.21,13:00:00,1835000,1835000,1835000,1835000,1
2020.11.21,13:01:00,1834000,1834000,1834000,1834000,1
2020.11.21,13:02:00,1834000,1834000,1834000,1834000,15
2020.11.21,13:03:00,1833000,1833000,1833000,1833000,2
2020.11.21,13:07:00,1831000,1831000,1831000,1831000,7
2020.11.21,13:10:00,1833000,1833000,1833000,1833000,1
2020.11.21,13:12:00,1834000,1834000,1834000,1834000,1
2020.11.21,13:13:00,1833000,1833000,1833000,1833000,2
2020.11.21,13:16:00,1834000,1834000,1834000,1834000,7
2020.11.21,13:24:00,1833000,1833000,1833000,1833000,5
2020.11.21,13:27:00,1831000,1831000,1831000,1831000,5
2020.11.21,13:28:00,1831000,1831000,1830000,1830000,11
2020.11.21,13:29:00,1829000,1829000,1829000,1829000,2
2020.11.21,13:30:00,1830000,1830000,1829000,1829000,2
2020.11.21,13:32:00,1829000,1829000,1829000,1829000,1
2020.11.21,13:33:00,1829000,1829000,1829000,1829000,2
2020.11.21,13:34:00,1830000,1830000,1830000,1830000,1
2020.11.21,13:38:00,1831000,1831000,1831000,1831000,2
2020.11.21,13:41:00,1830000,1830000,1829000,1829000,3
2020.11.21,13:46:00,1831000,1831000,1831000,1831000,1
2020.11.21,13:49:00,1831000,1831000,1830000,1830000,3
2020.11.21,13:50:00,1830000,1831000,1830000,1831000,2
2020.11.21,13:52:00,1829000,1829000,1829000,1829000,2
2020.11.21,13:55:00,1829000,1829000,1829000,1829000,10
2020.11.21,13:58:00,1827000,1827000,1827000,1827000,1
2020.11.21,14:01:00,1827000,1827000,1827000,1827000,1
2020.11.21,14:02:00,1826000,1830000,1826000,1830000,2
2020.11.21,14:12:00,1828000,1828000,1824000,1824000,3
2020.11.21,14:13:00,1824000,1824000,1824000,1824000,1
2020.11.21,14:22:00,1824000,1824000,1824000,1824000,1
2020.11.21,14:26:00,1827000,1828000,1827000,1828000,4
2020.11.21,14:34:00,1825000,1825000,1825000,1825000,1
2020.11.21,14:35:00,1824000,1824000,1823000,1823000,2
2020.11.21,14:37:00,1823000,1823000,1822000,1822000,3
2020.11.21,14:38:00,1825000,1826000,1825000,1826000,3
2020.11.21,14:39:00,1827000,1827000,1827000,1827000,15
2020.11.21,14:40:00,1827000,1828000,1827000,1828000,8
2020.11.21,14:41:00,1827000,1829000,1827000,1829000,23
2020.11.21,14:42:00,1832000,1835000,1832000,1835000,6
2020.11.21,14:43:00,1834000,1835000,1834000,1835000,4
2020.11.21,14:45:00,1834000,1834000,1834000,1834000,2
2020.11.21,14:47:00,1831000,1831000,1830000,1830000,9
2020.11.21,14:58:00,1832000,1833000,1832000,1833000,4
2020.11.21,14:59:00,1831000,1833000,1831000,1833000,4
2020.11.22,10:31:00,1828000,1828000,1825000,1826000,4
2020.11.22,10:34:00,1826000,1826000,1826000,1826000,1
2020.11.22,10:36:00,1825000,1838000,1825000,1838000,2
2020.11.22,10:38:00,1830000,1830000,1830000,1830000,1
2020.11.22,10:40:00,1838000,1848000,1838000,1848000,11
2020.11.22,10:41:00,1849000,1850000,1849000,1850000,8
2020.11.22,10:42:00,1849000,1849000,1849000,1849000,3
2020.11.22,10:45:00,1846000,1848000,1846000,1848000,5
2020.11.22,10:47:00,1847000,1848000,1847000,1848000,3
2020.11.22,10:48:00,1850000,1850000,1849000,1849000,6
2020.11.22,10:49:00,1850000,1850000,1850000,1850000,1
2020.11.22,10:54:00,1850000,1852000,1850000,1852000,5
2020.11.22,10:57:00,1851000,1852000,1851000,1852000,3
2020.11.22,10:58:00,1853000,1853000,1850000,1850000,17
2020.11.22,10:59:00,1849000,1849000,1849000,1849000,1
2020.11.22,11:11:00,1846000,1846000,1846000,1846000,1
2020.11.22,11:12:00,1846000,1846000,1846000,1846000,1
2020.11.22,11:16:00,1844000,1844000,1843000,1843000,3
2020.11.22,11:17:00,1842000,1842000,1840000,1840000,7
2020.11.22,11:18:00,1840000,1840000,1840000,1840000,1
2020.11.22,11:21:00,1844000,1844000,1844000,1844000,2
2020.11.22,11:23:00,1842000,1842000,1842000,1842000,3
2020.11.22,11:24:00,1842000,1842000,1842000,1842000,6
2020.11.22,11:30:00,1842000,1842000,1842000,1842000,2
2020.11.22,11:45:00,1843000,1843000,1843000,1843000,1
2020.11.22,11:47:00,1843000,1843000,1843000,1843000,2
2020.11.22,11:50:00,1842000,1842000,1842000,1842000,1
2020.11.22,11:51:00,1841000,1841000,1841000,1841000,2
2020.11.22,11:53:00,1836000,1836000,1835000,1835000,2
2020.11.22,11:54:00,1835000,1835000,1835000,1835000,1
2020.11.22,11:55:00,1834000,1837000,1834000,1837000,6
2020.11.22,11:57:00,1835000,1835000,1835000,1835000,1
2020.11.22,12:02:00,1835000,1835000,1835000,1835000,1
2020.11.22,12:04:00,1836000,1836000,1836000,1836000,1
2020.11.22,12:13:00,1835000,1835000,1835000,1835000,1
2020.11.22,12:30:00,1835000,1835000,1835000,1835000,1
2020.11.22,12:32:00,1836000,1836000,1836000,1836000,1
2020.11.22,12:35:00,1835000,1835000,1835000,1835000,1
2020.11.22,12:36:00,1841000,1841000,1841000,1841000,1
2020.11.22,12:37:00,1833000,1833000,1832000,1832000,11
2020.11.22,12:40:00,1833000,1833000,1833000,1833000,1
2020.11.22,12:49:00,1832000,1832000,1832000,1832000,1
2020.11.22,12:52:00,1832000,1832000,1832000,1832000,3
2020.11.22,12:59:00,1832000,1832000,1832000,1832000,2
2020.11.22,13:16:00,1833000,1833000,1833000,1833000,1
2020.11.22,13:17:00,1833000,1833000,1833000,1833000,1
2020.11.22,13:33:00,1832000,1832000,1832000,1832000,8
2020.11.22,13:37:00,1831000,1831000,1827000,1827000,32
2020.11.22,13:38:00,1826000,1826000,1826000,1826000,2
2020.11.22,13:39:00,1825000,1825000,1825000,1825000,1
2020.11.22,13:41:00,1826000,1826000,1821000,1821000,9
2020.11.22,13:43:00,1820000,1820000,1816000,1816000,14
2020.11.22,13:44:00,1815000,1815000,1814000,1814000,7
2020.11.22,13:46:00,1814000,1814000,1814000,1814000,1
2020.11.22,13:48:00,1820000,1820000,1820000,1820000,1
2020.11.22,13:55:00,1814000,1814000,1814000,1814000,1
2020.11.22,14:01:00,1814000,1814000,1814000,1814000,2
2020.11.22,14:03:00,1814000,1814000,1809000,1809000,11
2020.11.22,14:04:00,1809000,1812000,1809000,1812000,4
2020.11.22,14:06:00,1809000,1809000,1809000,1809000,2
2020.11.22,14:07:00,1811000,1811000,1811000,1811000,3
2020.11.22,14:08:00,1812000,1812000,1811000,1811000,7
2020.11.22,14:09:00,1815000,1819000,1811000,1811000,4
2020.11.22,14:16:00,1814000,1814000,1814000,1814000,1
2020.11.22,14:17:00,1814000,1814000,1814000,1814000,1
2020.11.22,14:18:00,1813000,1813000,1813000,1813000,2
2020.11.22,14:21:00,1813000,1813000,1813000,1813000,1
2020.11.22,14:22:00,1815000,1815000,1815000,1815000,1
2020.11.22,14:25:00,1813000,1813000,1813000,1813000,1
2020.11.22,14:27:00,1813000,1816000,1813000,1816000,4
2020.11.22,14:31:00,1813000,1813000,1813000,1813000,1
2020.11.22,14:32:00,1813000,1813000,1813000,1813000,1
2020.11.22,14:36:00,1813000,1813000,1813000,1813000,1
2020.11.22,14:42:00,1816000,1816000,1816000,1816000,1
2020.11.22,14:43:00,1816000,1816000,1816000,1816000,1
2020.11.22,14:44:00,1817000,1819000,1817000,1819000,9
2020.11.22,14:45:00,1819000,1820000,1819000,1820000,4
2020.11.22,14:48:00,1815000,1815000,1813000,1813000,12
2020.11.22,14:49:00,1820000,1821000,1813000,1821000,14
2020.11.22,14:50:00,1828000,1830000,1828000,1830000,7
